movie_id|title
19064.0|Once Bitten (1985)
25241.0|Squirm (1976)
28942.0|Brood, The (1979)
10739.0|Anything Else (2003)
12767.0|Cold Creek Manor (2003)
22309.0|Fighting Temptations, The (2003)
13156.0|Secondhand Lions (2003)
277.0|Underworld (2003)
9707.0|Bubba Ho-tep (2002)
36791.0|In This World (2002)
7288.0|Duplex (2003)
10159.0|Rundown, The (2003)
10934.0|Under the Tuscan Sun (2003)
5653.0|Luther (2003)
321.0|Mambo Italiano (2003)
20.0|My Life Without Me (2003)
5168.0|To Be and to Have (Être et avoir) (2002)
9662.0|Triplets of Belleville, The (Les triplettes de Belleville) (2003)
837.0|Videodrome (1983)
20303.0|Life and Debt (2001)
19666.0|Lagaan: Once Upon a Time in India (2001)
821.0|Judgment at Nuremberg (1961)
1358.0|Brief History of Time, A (1991)
11475.0|Leningrad Cowboys Go America (1989)
776.0|Rules of the Game, The (La règle du jeu) (1939)
16563.0|Seven Brides for Seven Brothers (1954)
11703.0|Kiss of the Spider Woman (1985)
891.0|All the President's Men (1976)
83714.0|Angie (1994)
12531.0|Apartment, The (Appartement, L') (1996)
10881.0|Avalon (2001)
11832.0|Babette's Feast (Babettes gæstebud) (1987)
11806.0|Beethoven (1992)
10438.0|Beethoven's 2nd (1993)
650.0|Boyz N the Hood (1991)
10337.0|Bugsy (1991)
8446.0|Bugsy Malone (1976)
9874.0|Cobra (1986)
29161.0|Phenomena (a.k.a. Creepers) (1985)
21627.0|Crimewave (1985)
4543.0|Monty Python's The Meaning of Life (1983)
11046.0|Where Eagles Dare (1968)
11707.0|Tightrope (1984)
7442.0|Sleeping with the Enemy (1991)
14425.0|PCU (1994)
6723.0|Rookie, The (1990)
16969.0|City Heat (1984)
13339.0|Three O'Clock High (1987)
28761.0|White Hunter, Black Heart (1990)
25237.0|Come and See (Idi i smotri) (1985)
9871.0|Ginger Snaps (2000)
33258.0|More American Graffiti (1979)
33783.0|It's Pat (1994)
11364.0|Regarding Henry (1991)
39916.0|Alien Contamination (1980)
31634.0|Amazing Transparent Man, The (1960)
43739.0|Love Affair (1939)
13765.0|Scrooge (1970)
12772.0|Leap of Faith (1992)
47866.0|Gas, Food, Lodging (1992)
18900.0|In Cold Blood (1967)
73265.0|Campus Man (1987)
3087.0|Yankee Doodle Dandy (1942)
14282.0|Ninja Scroll (Jûbei ninpûchô) (1995)
11502.0|Knife in the Water (Nóz w wodzie) (1962)
21219.0|Mobsters (1991)
2116.0|Out of Time (2003)
1584.0|School of Rock (2003)
2056.0|Station Agent, The (2003)
4997.0|Wonderland (2003)
8439.0|Bus 174 (Ônibus 174) (2002)
322.0|Mystic River (2003)
11059.0|House of the Dead, The (2003)
11775.0|Intolerable Cruelty (2003)
24.0|Kill Bill: Vol. 1 (2003)
11329.0|Runaway Jury (2003)
9373.0|Texas Chainsaw Massacre, The (2003)
1550.0|Pieces of April (2003)
5493.0|Returner (Ritaanaa) (2002)
28200.0|Sylvia (2003)
10629.0|Veronica Guerin (2003)
10944.0|In the Cut (2003)
9839.0|Beyond Borders (2003)
13920.0|Radio (2003)
4256.0|Scary Movie 3 (2003)
10009.0|Brother Bear (2003)
1807.0|Elephant (2003)
10536.0|Italian Job, The (1969)
1376.0|Sweet Sixteen (2002)
31397.0|Alien from L.A. (1988)
20312.0|Interstate 60 (2002)
10389.0|Eye, The (Gin gwai) (Jian gui) (2002)
31206.0|Jolson Story, The (1946)
28658.0|You'll Never Get Rich (1941)
897.0|Unvanquished, The (Aparajito) (1957)
11657.0|Cercle Rouge, Le (Red Circle, The) (1970)
10922.0|Human Stain, The (2003)
13537.0|Shattered Glass (2003)
605.0|Matrix Revolutions, The (2003)
33222.0|Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)
10719.0|Elf (2003)
23995.0|Billabong Odyssey (2003)
1277.0|Gloomy Sunday (Ein Lied von Liebe und Tod) (1999)
508.0|Love Actually (2003)
11846.0|Father of the Bride (1991)
50314.0|My Architect: A Son's Journey (2003)
10715.0|Looney Tunes: Back in Action (2003)
8619.0|Master and Commander: The Far Side of the World (2003)
21525.0|Tupac: Resurrection (2003)
14892.0|Big Empty, The (2003)
12146.0|Missing, The (2003)
10588.0|Cat in the Hat, The (2003)
4970.0|Gothika (2003)
470.0|21 Grams (2003)
11042.0|Barbarian Invasions, The (Les invasions barbares) (2003)
10147.0|Bad Santa (2003)
10756.0|Haunted Mansion, The (2003)
9562.0|Timeline (2003)
11012.0|Damage (Fatale) (1992)
279714.0|OT: Our Town (2002)
30068.0|Devil's Playground (2002)
158413.0|Journeys with George (2002)
9556.0|Darkman (1990)
13581.0|Dead of Night (1945)
19184.0|Dernier Combat, Le (Last Battle, The) (1983)
24203.0|Desk Set (1957)
9065.0|Europa (Zentropa) (1991)
4823.0|Final Analysis (1992)
10168.0|Freshman, The (1990)
10234.0|Funny Games (1997)
14022.0|Slacker (1991)
860.0|WarGames (1983)
48035.0|Ordet (Word, The) (1955)
5000.0|Forbidden Games (Jeux interdits) (1952)
22744.0|Jane Eyre (1944)
17831.0|Tale of Two Cities, A (1935)
780.0|Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)
31510.0|Ben-Hur: A Tale of the Christ (1925)
234.0|Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)
8289.0|Gorky Park (1983)
11583.0|The Great Train Robbery (1978)
6472.0|Guarding Tess (1994)
5143.0|Hannah and Her Sisters (1986)
11384.0|Hard Way, The (1991)
8010.0|Highlander II: The Quickening (1991)
10410.0|Hoffa (1992)
47095.0|House of Cards (1993)
10407.0|Housesitter (1992)
9292.0|Hudson Hawk (1991)
11850.0|Invasion of the Body Snatchers (1978)
951.0|Kindergarten Cop (1990)
10804.0|King Ralph (1991)
9319.0|Last Boy Scout, The (1991)
1643.0|Last Tango in Paris (Ultimo tango a Parigi) (1972)
2007.0|Lorenzo's Oil (1992)
10995.0|Lover, The (Amant, L') (1992)
2612.0|Mr. Destiny (1990)
3112.0|Night of the Hunter, The (1955)
2611.0|Only the Lonely (1991)
1825.0|Over the Top (1987)
10538.0|Passenger 57 (1992)
11092.0|Presumed Innocent (1990)
18410.0|Project X (1987)
14904.0|Proof (1991)
3176.0|Battle Royale (Batoru rowaiaru) (2000)
9261.0|Wedding Banquet, The (Xi yan) (1993)
5336.0|Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)
23908.0|Midnight Clear, A (1992)
14671.0|Summer School (1987)
11509.0|Silverado (1985)
10729.0|Quick Change (1990)
20763.0|Radio Flyer (1992)
2047.0|Real McCoy, The (1993)
14249.0|Revenge (1990)
10021.0|Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)
11634.0|Show Me Love (Fucking Åmål) (1998)
11824.0|Teen Wolf (1985)
8222.0|High Heels (Tacones lejanos) (1991)
20067.0|Things You Can Tell Just by Looking at Her (2000)
9846.0|To Live and Die in L.A. (1985)
23719.0|Trapped in Paradise (1994)
483.0|Wild at Heart (1990)
10166.0|Witches, The (1990)
6069.0|Witches of Eastwick, The (1987)
11018.0|Year of the Dragon (1985)
11676.0|Nothing to Lose (1997)
28293.0|Flying Down to Rio (1933)
28292.0|Follow the Fleet (1936)
3681.0|What's New, Pussycat (1965)
43875.0|Mary of Scotland (1936)
31798.0|Roberta (1935)
43436.0|Little Women (1949)
20325.0|Swing Time (1936)
17687.0|Public Enemy, The (1931)
19075.0|Midsummer Night's Dream, A (1935)
41465.0|Life with Father (1947)
17641.0|National Velvet (1944)
12545.0|Jesus Christ Superstar (1973)
27972.0|Dark Victory (1939)
898.0|Birdman of Alcatraz (1962)
2000.0|Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)
648.0|Beauty and the Beast (La belle et la bête) (1946)
618.0|Birth of a Nation, The (1915)
19120.0|Juliet of the Spirits (Giulietta degli spiriti) (1965)
11316.0|Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)
3089.0|Red River (1948)
29845.0|Woman Under the Influence, A (1974)
995.0|Stagecoach (1939)
1594.0|Shot in the Dark, A (1964)
32318.0|Navigator, The (1924)
11839.0|Court Jester, The (1956)
916.0|Bullitt (1968)
1976.0|Jezebel (1938)
31685.0|Hunchback of Notre Dame, The (1939)
3062.0|42nd Street (1933)
12708.0|That Touch of Mink (1962)
42045.0|Sweet Dreams (1985)
11610.0|Play It Again, Sam (1972)
4939.0|Send Me No Flowers (1964)
25016.0|Pygmalion (1938)
15927.0|Passage to India, A (1984)
40423.0|Black Orpheus (Orfeu Negro) (1959)
7857.0|Amarcord (1973)
79.0|Hero (Ying xiong) (2002)
13912.0|Horse Feathers (1932)
70881.0|Anna Karenina (1935)
987.0|Front Page, The (1974)
30140.0|Rivers and Tides (2001)
81.0|Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
11821.0|Doc Hollywood (1991)
10023.0|Dragnet (1987)
51036.0|Madhouse (1990)
11519.0|1941 (1979)
15659.0|Foul Play (1978)
18857.0|Crime Story (Zhong an zu) (1993)
33517.0|Beyond the Clouds (Al di là delle nuvole) (1996)
42740.0|Collector, The (1965)
20126.0|Deep Red (Profondo rosso) (1975)
827.0|Diabolique (Les diaboliques) (1955)
11811.0|Leprechaun (1993)
20043.0|Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987)
25431.0|Adam's Rib (1949)
17685.0|King of Hearts (1966)
2742.0|Naked Lunch (1991)
22010.0|Grass (1999)
51145.0|Spring Forward (1999)
48129.0|Run (1991)
18904.0|Summer Place, A (1959)
37719.0|Night at the Opera, A (1935)
9063.0|Element of Crime, The (Forbrydelsens Element) (1984)
10744.0|Cooler, The (2003)
10511.0|In America (2002)
22289.0|My Flesh and Blood (2003)
10028.0|Honey (2003)
616.0|Last Samurai, The (2003)
587.0|Big Fish (2003)
6964.0|Something's Gotta Give (2003)
1792.0|Stuck on You (2003)
3635.0|Girl with a Pearl Earring (2003)
122.0|Lord of the Rings: The Return of the King, The (2003)
11820.0|Mona Lisa Smile (2003)
8696.0|Calendar Girls (2003)
12698.0|Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)
11093.0|House of Sand and Fog (2003)
504.0|Monster (2003)
11007.0|Cheaper by the Dozen (2003)
2289.0|Cold Mountain (2003)
9620.0|Paycheck (2003)
10601.0|Peter Pan (2003)
52036.0|Company, The (2003)
13433.0|Japanese Story (2003)
14844.0|Chasing Liberty (2004)
37088.0|Aileen: Life and Death of a Serial Killer (2003)
5966.0|Along Came Polly (2004)
10718.0|Torque (2004)
40427.0|Crimson Gold (Talaye sorgh) (2003)
14757.0|Osama (2003)
11034.0|Great Gatsby, The (1974)
25095.0|Wuthering Heights (1992)
30080.0|Ship of Fools (1965)
65012.0|This Property is Condemned (1966)
131313.0|Jane Eyre (1970)
34151.0|Blame It on the Bellboy (1992)
15797.0|Only the Strong (1993)
9548.0|Adventures of Ford Fairlane, The (1990)
11429.0|Beyond Re-Animator (2003)
14815.0|Wind and the Lion, The (1975)
427.0|Mon Oncle (My Uncle) (1958)
3022.0|Dr. Jekyll and Mr. Hyde (1941)
778.0|M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)
23152.0|People Will Talk (1951)
23567.0|I Was a Male War Bride (1949)
22584.0|To Have and Have Not (1944)
27725.0|High Sierra (1941)
16227.0|Dark Passage (1947)
980.0|Ox-Bow Incident, The (1943)
16933.0|They Drive by Night (1940)
37833.0|Reefer Madness (a.k.a. Tell Your Children) (1938)
18995.0|D.O.A. (1950)
5205.0|Pumping Iron (1977)
14239.0|Cool World (1992)
405.0|Strada, La (1954)
9696.0|Ichi the Killer (Koroshiya 1) (2001)
4917.0|Boy and His Dog, A (1975)
5055.0|Ashes and Diamonds (Popiól i diament) (1958)
3059.0|Intolerance: Love's Struggle Throughout the Ages (1916)
28586.0|Tormented (1960)
11708.0|Chitty Chitty Bang Bang (1968)
27329.0|Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)
17736.0|Where the Day Takes You (1992)
1954.0|The Butterfly Effect (2004)
13476.0|Win a Date with Tad Hamilton! (2004)
11194.0|Touching the Void (2003)
12634.0|Big Bounce, The (2004)
13505.0|Perfect Score, The (2004)
14114.0|You Got Served (2004)
15708.0|Latter Days (2003)
21301.0|Barbershop 2: Back in Business (2004)
20483.0|Catch That Kid (2004)
14292.0|Miracle (2004)
44539.0|An Amazing Couple (2002)
1278.0|Dreamers, The (2003)
18841.0|Lost Skeleton of Cadavra, The (2002)
76176.0|Hip Hop Witch, Da (2000)
11023.0|Thirteen (2003)
11221.0|Best Defense (1984)
1824.0|50 First Dates (2004)
16784.0|Welcome to Mooseport (2004)
11083.0|Kitchen Stories (Salmer fra kjøkkenet) (2003)
337.0|Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)
43376.0|Diary of a Country Priest (Journal d'un curé de campagne) (1951)
28963.0|Thief of Bagdad, The (1924)
2576.0|The Diary of Anne Frank (1959)
22561.0|Allegro non troppo (1977)
19345.0|Black Widow (1987)
14430.0|Herod's Law (Ley de Herodes, La) (2000)
12775.0|Flesh & Blood (1985)
9838.0|King Solomon's Mines (1985)
2099.0|Raw Deal (1986)
42852.0|Goodbye, Mr. Chips (1939)
40454.0|Follow Me, Boys! (1966)
8842.0|Against the Ropes (2004)
11132.0|Confessions of a Teenage Drama Queen (2004)
9352.0|EuroTrip (2004)
615.0|Passion of the Christ, The (2004)
11217.0|Club Dread (2004)
10677.0|Dirty Dancing: Havana Nights (2004)
13572.0|Twisted (2004)
338.0|Good bye, Lenin! (2003)
2023.0|Hidalgo (2004)
9384.0|Starsky & Hutch (2004)
25935.0|Reckoning, The (2004)
797.0|Persona (1966)
42602.0|Passion of Anna, The (Passion, En) (1969)
29084.0|Corbeau, Le (Raven, The) (1943)
25955.0|Pickup on South Street (1953)
41876.0|Damned, The (La Caduta degli dei) (1969)
24548.0|Just One of the Guys (1985)
42989.0|Wrong Arm of the Law, The (1963)
17047.0|Agent Cody Banks 2: Destination London (2004)
10591.0|Girl Next Door, The (2004)
1586.0|Secret Window (2004)
11169.0|Spartan (2004)
49689.0|Broken Wings (Knafayim Shvurot) (2002)
156.0|Wilbur Wants to Kill Himself (2002)
10433.0|Mad Dog and Glory (1993)
43236.0|Peyton Place (1957)
924.0|Dawn of the Dead (2004)
38.0|Eternal Sunshine of the Spotless Mind (2004)
11081.0|Taking Lives (2004)
16941.0|Intermission (2003)
9541.0|Jersey Girl (2004)
5516.0|Ladykillers, The (2004)
20304.0|Never Die Alone (2004)
11024.0|Scooby-Doo 2: Monsters Unleashed (2004)
553.0|Dogville (2003)
10544.0|Ned Kelly (2003)
1487.0|Hellboy (2004)
11137.0|Prince & Me, The (2004)
11358.0|Walking Tall (2004)
13573.0|United States of Leland, The (2003)
10733.0|The Alamo (2004)
14442.0|Ella Enchanted (2004)
2122.0|Whole Ten Yards, The (2004)
25300.0|I'm Not Scared (Io non ho paura) (2003)
6844.0|Ten Commandments, The (1956)
923.0|Dawn of the Dead (1978)
28026.0|Prey for Rock & Roll (2003)
10338.0|Those Magnificent Men in Their Flying Machines (1965)
33839.0|Cheaper by the Dozen (1950)
133919.0|Scenes From a Marriage (Scener ur ett äktenskap) (1973)
4365.0|Munchies (1987)
65066.0|Going in Style (1979)
10843.0|After Hours (1985)
393.0|Kill Bill: Vol. 2 (2004)
7220.0|Punisher, The (2004)
33823.0|Paper Clips (2004)
126117.0|This So-Called Disaster (2003)
10096.0|13 Going on 30 (2004)
9509.0|Man on Fire (2004)
10710.0|Envy (2004)
11058.0|Godsend (2004)
11141.0|Laws of Attraction (2004)
10625.0|Mean Girls (2004)
7131.0|Van Helsing (2004)
26899.0|Mudge Boy, The (2003)
16428.0|Breakin' All the Rules (2004)
652.0|Troy (2004)
8440.0|Carandiru (2003)
883.0|Coffee and Cigarettes (2003)
10375.0|Eye See You (D-Tox) (2002)
68440.0|Watch on the Rhine (1943)
11864.0|Enemy Mine (1985)
9461.0|Enter the Dragon (1973)
18329.0|Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997)
17993.0|Henry & June (1990)
26517.0|Martin (1977)
28285.0|Three Faces of Eve, The (1957)
10035.0|100 Girls (2000)
502.0|Fail-Safe (1964)
41965.0|Paperhouse (1988)
10347.0|Dobermann (1997)
30959.0|Kwaidan (Kaidan) (1964)
20561.0|28 Up (1985)
667.0|You Only Live Twice (1967)
700.0|Octopussy (1983)
26976.0|Wit (2001)
36670.0|Never Say Never Again (1983)
43818.0|Pride and Prejudice (1940)
24650.0|Fountainhead, The (1949)
20640.0|Woman of the Year (1942)
5511.0|Samouraï, Le (Godson, The) (1967)
13936.0|Oklahoma! (1955)
294.0|Desert Hearts (1985)
11507.0|Body Double (1984)
10435.0|Chaplin (1992)
1162.0|Miracle Worker, The (1962)
34328.0|Monster in a Box (1992)
14684.0|School Ties (1992)
13937.0|Raising Cain (1992)
14980.0|Rose Red (2002)
26670.0|Noises Off... (1992)
10940.0|Babylon 5: In the Beginning (1998)
31965.0|Witchfinder General (Conquerer Worm, The) (1968)
5842.0|Versus (2000)
164721.0|Pride and Prejudice (1995)
988.0|China Syndrome, The (1979)
204.0|Wages of Fear, The (Salaire de la peur, Le) (1953)
9356.0|Look Who's Talking Too (1990)
32430.0|Bells of St. Mary's, The (1945)
16113.0|Delta Force, The (1986)
33575.0|Pat and Mike (1952)
13913.0|Animal Crackers (1930)
17956.0|He Said, She Said (1991)
18209.0|Bedazzled (1967)
25508.0|Cat People (1942)
18978.0|Camelot (1967)
27171.0|Lonely Guy, The (1984)
12310.0|Four Musketeers, The (1974)
37296.0|Protocol (1984)
25736.0|Postman Always Rings Twice, The (1946)
25389.0|Matinee (1993)
52794.0|Baxter (1989)
9872.0|Explorers (1985)
19552.0|Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)
2786.0|Pierrot le fou (1965)
8075.0|Weekend (a.k.a. Le Week-end) (Week End) (1967)
26133.0|Tuesdays with Morrie (1999)
10235.0|Alexander Nevsky (Aleksandr Nevskiy) (1938)
11533.0|Jason and the Argonauts (1963)
140207.0|Tinker, Tailor, Soldier, Spy (1979)
3777.0|Throne of Blood (Kumonosu jô) (1957)
11659.0|Best of Youth, The (La meglio gioventù) (2003)
44098.0|Undercurrent (1946)
16876.0|Bang, Bang, You're Dead (2002)
77780.0|Twister (1990)
9545.0|Sniper (1993)
28030.0|Genghis Blues (1999)
1926.0|"11'09""01 - September 11 (2002)"
17365.0|Parallax View, The (1974)
11474.0|Warriors, The (1979)
10916.0|Babylon 5: A Call to Arms (1999)
10921.0|Babylon 5: The River of Souls (1998)
10941.0|Babylon 5: Thirdspace (1998)
24798.0|True Stories (1986)
11656.0|Virgin Spring, The (Jungfrukällan) (1960)
25009.0|Mogambo (1953)
40092.0|Secret Life of Walter Mitty, The (1947)
14589.0|Another Thin Man (1939)
14594.0|Thin Man Goes Home, The (1945)
14590.0|Shadow of the Thin Man (1941)
14588.0|After the Thin Man (1936)
14595.0|Song of the Thin Man (1947)
20644.0|Love Crazy (1941)
24965.0|Gunga Din (1939)
192936.0|Children of Dune (2003)
876.0|Dune (2000)
1583.0|Lammbock (2001)
17653.0|Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)
11069.0|Tremors II: Aftershocks (1996)
10829.0|Tremors 3: Back to Perfection (2001)
57946.0|Notorious C.H.O. (2002)
29049.0|The Plague of the Zombies (1966)
27130.0|I Walked with a Zombie (1943)
8468.0|Highway 61 (1991)
22682.0|How to Succeed in Business Without Really Trying (1967)
11577.0|Pat Garrett and Billy the Kid (1973)
21159.0|Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)
336.0|Duck, You Sucker (1971)
11942.0|Bring Me the Head of Alfredo Garcia (1974)
36206.0|Ride the High Country (1962)
49636.0|Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)
3075.0|Frankenstein Must Be Destroyed (1969)
43096.0|Gidget (1959)
14262.0|Desperate Living (1977)
30368.0|Stray Dog (Nora inu) (1949)
1059.0|Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)
12493.0|High and Low (Tengoku to jigoku) (1963)
13122.0|People Under the Stairs, The (1991)
14273.0|Dark Days (2000)
11030.0|Zelig (1983)
26372.0|Shame (Skammen) (1968)
11506.0|Silence, The (Tystnaden) (1963)
29455.0|Winter Light (Nattvardsgästerna) (1963)
11602.0|Through a Glass Darkly (Såsom i en spegel) (1961)
29453.0|The Magician (1958)
14638.0|Killers, The (1946)
14703.0|Night of the Iguana, The (1964)
20481.0|Nightbreed (1990)
7090.0|Ken Park (2002)
42632.0|Monterey Pop (1968)
5902.0|Bridge Too Far, A (1977)
10775.0|Infernal Affairs (Mou gaan dou) (2002)
4552.0|Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)
12762.0|Broadway Danny Rose (1984)
14510.0|From Beyond (1986)
15618.0|Robot Jox (1990)
24341.0|Dolls (1987)
10690.0|Space Truckers (1996)
13282.0|Death Race 2000 (1975)
22642.0|Bucket Of Blood, A (1959)
18283.0|Brigadoon (1954)
13823.0|Power of One, The (1992)
14108.0|Weather Underground, The (2002)
4291.0|Kikujiro (Kikujirô no natsu) (1999)
113.0|Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)
28476.0|Phantom Tollbooth, The (1970)
5916.0|Getaway, The (1972)
12205.0|Dark Water (Honogurai mizu no soko kara) (2002)
27804.0|Thing Called Love, The (1993)
46187.0|The Thief (1997)
3001.0|How to Steal a Million (1966)
39434.0|Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)
203.0|Mean Streets (1973)
38749.0|Jack the Bear (1993)
29740.0|I Am a Fugitive from a Chain Gang (1932)
10652.0|Hamburger Hill (1987)
33632.0|Sweet Bird of Youth (1962)
3072.0|Frankenstein Unbound (1990)
10355.0|Shiri (Swiri) (1999)
14554.0|Bad Day at Black Rock (1955)
250.0|In China They Eat Dogs (I Kina spiser de hunde) (1999)
19086.0|Delta Force 2 (Delta Force 2: The Colombian Connection) (1990)
15392.0|Crossroads (1986)
41277.0|Seducing Doctor Lewis (Grande séduction, La) (2003)
631.0|Sunrise: A Song of Two Humans (1927)
25504.0|Shock Corridor (1963)
1786.0|Au revoir les enfants (1987)
210937.0|Pursuit of Happiness (2001)
16219.0|Gladiator (1992)
48385.0|Indestructible Man (1956)
27545.0|Wasp Woman, The (1959)
22718.0|Attack of the Giant Leeches (1959)
11315.0|Dead or Alive: Hanzaisha (1999)
35987.0|Lola Montès (1955)
29146.0|Charly (1968)
29592.0|Lust for Life (1956)
439.0|Dolce Vita, La (1960)
823.0|Jin Roh: The Wolf Brigade (Jin-Rô) (1998)
20289.0|Rush (1991)
16905.0|Captain Blood (1935)
11548.0|*batteries not included (1987)
38291.0|Educating Rita (1983)
20532.0|Sansho the Bailiff (Sanshô dayû) (1954)
2546.0|Zazie dans le métro (1960)
42791.0|Americanization of Emily, The (1964)
22522.0|Anne of the Thousand Days (1969)
5165.0|Avventura, L' (Adventure, The) (1960)
5722.0|Beyond the Valley of the Dolls (1970)
5544.0|Hiroshima Mon Amour (1959)
14696.0|Ugetsu (Ugetsu monogatari) (1953)
4909.0|Day of the Jackal, The (1973)
19185.0|Night of the Living Dead (1990)
28257.0|Maltese Falcon, The (a.k.a. Dangerous Female) (1931)
20643.0|I Love You Again (1940)
22596.0|Safety Last! (1923)
36786.0|While the City Sleeps (1956)
27459.0|Little Murders (1971)
4497.0|Viridiana (1961)
25224.0|Masterminds (1997)
15371.0|Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)
11044.0|Arizona Dream (1993)
41662.0|3 Women (Three Women) (1977)
17346.0|Grey Gardens (1975)
13763.0|Purple Rain (1984)
10498.0|Point of No Return (1993)
11796.0|Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)
34847.0|College (1927)
32303.0|Mitchell (1975)
41779.0|Used People (1992)
42814.0|Front Page, The (1931)
870.0|Dolls (2002)
26319.0|Man Who Came to Dinner, The (1942)
41059.0|Make Way for Tomorrow (1937)
39871.0|Major and the Minor, The (1942)
10178.0|Caine Mutiny, The (1954)
16391.0|Black Narcissus (1947)
10734.0|Escape from Alcatraz (1979)
10949.0|Oliver Twist (1948)
809.0|Shrek 2 (2004)
435.0|Day After Tomorrow, The (2004)
4599.0|Raising Helen (2004)
12657.0|Soul Plane (2004)
28219.0|Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)
13193.0|Saved! (2004)
673.0|Harry Potter and the Prisoner of Azkaban (2004)
16617.0|Mindhunters (2004)
246.0|Blind Swordsman: Zatoichi, The (Zatôichi) (2003)
2789.0|Chronicles of Riddick, The (2004)
8920.0|Garfield: The Movie (2004)
9890.0|Stepford Wives, The (2004)
26254.0|Hunting of the President, The (2004)
8193.0|Napoleon Dynamite (2004)
26142.0|Doctor, The (1991)
42122.0|Dresser, The (1983)
65137.0|Father Hood (1993)
35151.0|Hello Again (1987)
21544.0|Hope Springs (2003)
40894.0|Lover Come Back (1961)
11546.0|Police Academy: Mission to Moscow (1994)
18387.0|Big Wednesday (1978)
52560.0|Book of Love (1990)
18333.0|Hour of the Wolf (Vargtimmen) (1968)
18398.0|Suddenly (1954)
80708.0|Divorcee, The (1930)
76516.0|Meet the Applegates (1991)
33441.0|Robot Carnival (Roboto kânibauru) (1987)
47819.0|Americathon (1979)
18712.0|Sands of Iwo Jima (1949)
831.0|This Island Earth (1955)
37658.0|Anthony Adverse (1936)
26516.0|Blackboard Jungle (1955)
10573.0|Luna Papa (1999)
26451.0|Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970)
54568.0|To Each His Own (1946)
28571.0|Heiress, The (1949)
123665.0|Dragon Seed (1944)
43336.0|Executive Suite (1954)
62000.0|Johnny Belinda (1948)
9372.0|Super Size Me (2004)
41495.0|Johnny Eager (1942)
662.0|Jetée, La (1962)
43805.0|Northwest Passage (1940)
16559.0|Picture of Dorian Gray, The (1945)
31217.0|Human Condition I, The (Ningen no joken I) (1959)
19414.0|Please Don't Eat the Daisies (1960)
15794.0|White Heat (1949)
13188.0|Christmas Carol, A (Scrooge) (1951)
12651.0|Memphis Belle (1990)
886.0|Cincinnati Kid, The (1965)
9791.0|Animal Factory (2000)
38582.0|Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974)
9542.0|Hitcher, The (1986)
17820.0|Show Boat (1951)
37696.0|Fear X (2003)
136.0|Freaks (1932)
47653.0|Immigrant, The (1917)
10970.0|Silent Movie (1976)
42812.0|Anna Christie (1930)
3019.0|Dr. Jekyll and Mr. Hyde (1931)
10204.0|Around the World in 80 Days (2004)
9472.0|Dodgeball: A True Underdog Story (2004)
594.0|Terminal, The (2004)
8981.0|Dear Frankie (2004)
12153.0|White Chicks (2004)
1944.0|Door in the Floor, The (2004)
11036.0|Notebook, The (2004)
1997.0|Two Brothers (Deux frères) (2004)
15237.0|De-Lovely (2004)
11939.0|Day at the Races, A (1937)
26520.0|Bob & Carol & Ted & Alice (1969)
21386.0|Claymation Christmas Celebration, A (1987)
24908.0|Happenstance (Battement d'ailes du papillon, Le) (2001)
25783.0|Comandante (2003)
8991.0|Undead (2003)
23378.0|Into the Woods (1991)
3293.0|Pirates of Silicon Valley (1999)
36947.0|Manufacturing Consent: Noam Chomsky and the Media (1992)
61487.0|Mayor of the Sunset Strip (2003)
14365.0|Killing Me Softly (2002)
10606.0|Philadelphia Experiment, The (1984)
16136.0|Juice (1992)
6081.0|Revenge of the Pink Panther (1978)
13696.0|Angels with Dirty Faces (1938)
